Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,btw_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_cancelled,avg_price_per_room,no_of_special_requests,booking_status
INN11297,2,0,0,3,Meal Plan 1,0,Room_Type 4,143,2018,7,19,0,0,0,121.8,0,cancelled
INN12129,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,100,0,kept
INN12352,3,0,2,4,Meal Plan 1,0,Room_Type 1,143,2018,7,28,0,0,0,132.88,1,kept
INN12654,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,100,0,kept
INN13707,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,100,1,kept
INN14392,2,0,0,3,Meal Plan 1,0,Room_Type 4,143,2018,7,19,0,0,0,121.8,0,cancelled
INN15317,2,1,2,0,Meal Plan 1,0,Room_Type 1,143,2018,6,26,0,0,0,118.65,1,cancelled
INN16242,2,0,1,4,Meal Plan 1,0,Room_Type 1,143,2018,9,21,0,0,0,129.6,2,cancelled
INN17548,2,0,2,3,Meal Plan 1,0,Room_Type 1,143,2018,6,2,0,0,0,100.3,0,cancelled
INN18082,3,0,0,3,Meal Plan 1,0,Room_Type 4,143,2018,10,6,0,0,0,151.2,1,cancelled
INN18359,0,2,0,1,Meal Plan 1,0,Room_Type 2,143,2018,8,18,0,0,0,97.54,1,kept
INN18448,2,0,1,3,Meal Plan 1,0,Room_Type 1,143,2018,9,22,0,0,0,129.6,0,cancelled
INN19193,2,0,2,3,Meal Plan 1,0,Room_Type 1,143,2018,6,2,0,0,0,100.3,0,cancelled
INN19925,3,0,0,3,Meal Plan 1,0,Room_Type 4,143,2018,10,6,0,0,0,151.2,1,cancelled
INN20820,2,0,1,2,Meal Plan 1,0,Room_Type 1,143,2018,9,5,0,0,0,126.9,1,kept
INN21117,3,0,1,2,Meal Plan 1,0,Room_Type 4,143,2018,7,4,0,0,0,137.7,1,cancelled
INN21212,1,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,90,0,kept
INN21720,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,100,0,kept
INN22667,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,100,0,kept
INN23781,1,2,0,1,Meal Plan 1,0,Room_Type 1,143,2018,7,13,0,0,0,106.03,0,kept
INN24395,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,100,0,kept
INN24958,1,0,0,1,Meal Plan 1,0,Room_Type 1,143,2018,11,17,0,0,0,84.6,1,cancelled
INN25102,2,0,0,2,Meal Plan 1,0,Room_Type 1,143,2018,4,22,0,0,0,77.03,0,kept
INN25205,2,0,2,2,Meal Plan 1,0,Room_Type 1,143,2018,8,14,0,0,0,114.3,1,kept
INN26283,2,2,0,2,Meal Plan 1,0,Room_Type 6,143,2018,7,8,0,0,0,246.6,1,cancelled
INN26299,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,100,0,kept
INN26385,2,0,0,0,Meal Plan 1,0,Room_Type 1,143,2018,4,24,0,0,0,0,0,kept
INN26930,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,100,0,kept
INN27625,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,100,0,kept
INN30009,2,0,2,1,Meal Plan 1,0,Room_Type 1,143,2018,11,12,0,0,0,90,0,cancelled
INN30794,2,0,1,4,Meal Plan 1,0,Room_Type 1,143,2018,9,21,0,0,0,129.6,2,cancelled
INN31337,1,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,90,0,kept
INN31724,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,100,0,kept
INN32133,2,0,2,1,Meal Plan 1,0,Room_Type 1,143,2018,7,2,0,0,0,112,1,kept
INN32163,2,0,1,2,Meal Plan 1,0,Room_Type 1,143,2018,6,3,0,0,0,120,1,kept
INN32176,2,0,1,4,Meal Plan 1,0,Room_Type 1,143,2018,8,31,0,0,0,101.31,1,kept
INN32694,1,0,1,4,Meal Plan 1,0,Room_Type 4,143,2018,9,21,0,0,0,143.1,1,cancelled
INN33650,2,0,2,3,Meal Plan 1,0,Room_Type 1,143,2018,5,29,0,0,0,99.79,0,kept
INN33978,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,100,0,kept
INN36018,2,0,1,1,Meal Plan 1,0,Room_Type 1,143,2018,8,13,0,0,0,114.3,0,cancelled
INN36028,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,0,0,0,100,0,kept
INN02087,2,0,1,3,Meal Plan 2,0,Room_Type 4,143,2018,8,25,0,0,0,112.45,0,kept
INN09755,2,0,2,2,Meal Plan 2,0,Room_Type 4,143,2018,7,16,0,0,0,115.6,0,kept
INN06394,2,0,2,5,Not Selected,1,Room_Type 1,143,2018,8,8,0,0,0,106.75,1,kept
INN07042,2,0,0,1,Not Selected,0,Room_Type 1,143,2018,8,13,0,0,0,103.5,1,kept
INN07309,2,0,0,1,Not Selected,0,Room_Type 1,143,2018,8,20,0,0,0,94.5,0,kept
INN08086,2,0,0,3,Not Selected,0,Room_Type 1,143,2018,12,8,0,0,0,79.2,1,kept
INN13068,2,0,2,2,Not Selected,0,Room_Type 1,143,2018,8,26,0,0,0,85.5,0,cancelled
INN18560,2,0,0,1,Not Selected,0,Room_Type 1,143,2018,8,26,0,0,0,85.5,0,kept
INN25210,2,0,1,4,Not Selected,0,Room_Type 1,143,2018,5,2,0,0,0,64.26,0,kept
INN00227,2,2,2,2,Meal Plan 1,0,Room_Type 6,144,2018,5,27,0,0,0,177.65,1,cancelled
INN01984,3,0,0,3,Meal Plan 1,0,Room_Type 4,144,2018,9,15,0,0,0,162,0,cancelled
INN02052,3,0,0,3,Meal Plan 1,0,Room_Type 4,144,2018,8,24,0,0,0,131.7,0,cancelled
INN03668,3,0,0,5,Meal Plan 1,0,Room_Type 4,144,2018,10,4,0,0,0,151.2,1,cancelled
INN03897,2,0,2,2,Meal Plan 1,0,Room_Type 1,144,2018,7,3,0,0,0,112,0,kept
INN04472,2,0,2,3,Meal Plan 1,0,Room_Type 1,144,2018,9,23,0,0,0,129.6,2,kept
INN05128,3,0,2,1,Meal Plan 1,0,Room_Type 1,144,2018,7,23,0,0,0,137.7,0,cancelled
INN05239,2,0,0,3,Meal Plan 1,0,Room_Type 1,144,2018,9,22,0,0,0,129.6,1,kept
INN06558,1,0,1,4,Meal Plan 1,0,Room_Type 1,144,2018,6,29,0,0,0,80.75,0,cancelled
INN06831,2,0,0,1,Meal Plan 1,0,Room_Type 2,144,2018,8,18,0,0,0,106.54,1,kept
INN07572,2,0,1,1,Meal Plan 1,0,Room_Type 1,144,2018,7,25,0,0,0,81.08,0,kept
INN07613,3,0,0,5,Meal Plan 1,0,Room_Type 4,144,2018,10,25,0,0,0,123.3,0,cancelled
INN08053,1,0,1,4,Meal Plan 1,0,Room_Type 1,144,2018,8,31,0,0,0,97.85,1,kept
INN09143,2,0,1,5,Meal Plan 1,0,Room_Type 1,144,2018,7,25,0,0,0,100.87,1,kept
INN09238,3,0,2,2,Meal Plan 1,0,Room_Type 1,144,2018,7,22,0,0,0,96.9,0,kept
INN09417,2,0,0,2,Meal Plan 1,0,Room_Type 4,144,2018,6,15,0,0,0,140.4,2,kept
INN10096,2,0,0,3,Meal Plan 1,0,Room_Type 1,144,2017,12,29,0,0,0,72.25,2,kept
INN10742,2,0,1,1,Meal Plan 1,0,Room_Type 1,144,2018,7,23,0,0,0,105.3,1,kept
INN11057,2,2,2,2,Meal Plan 1,0,Room_Type 6,144,2018,5,27,0,0,0,177.65,1,cancelled
INN12767,2,0,0,2,Meal Plan 1,0,Room_Type 4,144,2018,5,6,0,0,0,114.3,1,cancelled
INN16617,2,0,1,4,Meal Plan 1,0,Room_Type 4,144,2018,5,25,0,0,0,92.55,0,kept
INN17776,2,0,1,2,Meal Plan 1,0,Room_Type 1,144,2018,6,27,0,0,0,96.3,1,kept
INN19078,2,0,2,3,Meal Plan 1,0,Room_Type 1,144,2018,9,23,0,0,0,129.6,2,kept
INN19444,2,0,1,1,Meal Plan 1,0,Room_Type 1,144,2018,7,25,0,0,0,81.08,1,kept
INN20224,3,0,2,4,Meal Plan 1,0,Room_Type 4,144,2018,8,17,0,0,0,140.7,0,cancelled
INN21356,2,0,1,2,Meal Plan 1,0,Room_Type 1,144,2018,7,1,0,0,0,75,0,cancelled
INN21820,3,0,2,5,Meal Plan 1,0,Room_Type 4,144,2018,7,9,0,0,0,133.69,0,cancelled
INN22093,2,0,1,5,Meal Plan 1,0,Room_Type 4,144,2018,8,23,0,0,0,112.8,1,kept
INN23256,2,0,1,2,Meal Plan 1,0,Room_Type 1,144,2018,6,27,0,0,0,96.3,1,kept
INN23303,2,0,1,4,Meal Plan 1,0,Room_Type 4,144,2018,5,25,0,0,0,92.55,1,kept
INN23804,2,0,2,3,Meal Plan 1,0,Room_Type 4,144,2018,5,22,0,0,0,112.03,1,kept
INN23805,2,0,2,5,Meal Plan 1,0,Room_Type 1,144,2018,7,23,0,0,0,99.45,1,cancelled
INN24197,2,0,2,5,Meal Plan 1,0,Room_Type 1,144,2018,7,16,0,0,0,72.25,0,kept
INN24305,2,0,2,3,Meal Plan 1,0,Room_Type 1,144,2018,9,23,0,0,0,129.6,2,kept
INN25368,3,0,2,5,Meal Plan 1,0,Room_Type 4,144,2018,8,12,0,0,0,140.76,0,cancelled
INN25719,2,0,2,1,Meal Plan 1,0,Room_Type 1,144,2018,4,24,0,0,0,71,0,kept
INN26032,2,0,1,3,Meal Plan 1,0,Room_Type 1,144,2018,9,22,0,0,0,129.6,2,cancelled
INN26629,2,0,2,2,Meal Plan 1,0,Room_Type 4,144,2018,5,27,0,0,0,118.15,1,cancelled
INN27930,2,0,1,4,Meal Plan 1,0,Room_Type 4,144,2018,5,25,0,0,0,92.55,0,kept
INN28437,3,0,1,2,Meal Plan 1,0,Room_Type 1,144,2018,4,22,0,0,0,105.4,1,cancelled
INN29867,1,0,1,4,Meal Plan 1,0,Room_Type 4,144,2018,5,25,0,0,0,92.55,0,cancelled
INN29984,2,0,0,2,Meal Plan 1,0,Room_Type 4,144,2018,5,6,0,0,0,114.3,1,cancelled
INN30373,3,0,0,2,Meal Plan 1,1,Room_Type 4,144,2018,8,4,0,0,0,146.7,0,kept
INN30478,2,0,2,5,Meal Plan 1,0,Room_Type 4,144,2018,7,23,0,0,0,112.2,1,cancelled
INN31178,2,0,0,3,Meal Plan 1,0,Room_Type 1,144,2017,12,29,0,0,0,72.25,2,kept
INN31453,2,0,1,3,Meal Plan 1,0,Room_Type 1,144,2018,9,12,0,0,0,126.9,3,kept
INN32078,2,0,2,3,Meal Plan 1,0,Room_Type 1,144,2018,8,4,0,0,0,76.48,1,kept
INN32913,2,0,2,3,Meal Plan 1,0,Room_Type 4,144,2018,5,22,0,0,0,112.03,1,kept
INN33877,3,0,2,5,Meal Plan 1,0,Room_Type 4,144,2018,10,5,0,0,0,151.2,0,cancelled
INN34165,3,0,2,4,Meal Plan 1,0,Room_Type 4,144,2018,7,30,0,0,0,132.88,2,cancelled
INN34926,2,0,0,3,Meal Plan 1,0,Room_Type 4,144,2018,9,1,0,0,0,149.4,2,kept
INN35939,3,0,1,1,Meal Plan 1,1,Room_Type 4,144,2018,7,30,0,0,0,155.7,1,kept
INN36199,2,0,1,1,Meal Plan 1,0,Room_Type 1,144,2018,7,30,0,0,0,114.3,2,kept
INN33817,3,0,1,3,Meal Plan 2,0,Room_Type 4,144,2018,9,22,0,0,0,213.3,0,cancelled
INN07469,2,0,0,5,Not Selected,0,Room_Type 1,144,2018,7,5,0,0,0,63.75,0,kept
INN08405,2,0,0,3,Not Selected,0,Room_Type 1,144,2018,6,2,0,0,0,95.4,0,kept
INN12650,2,0,2,0,Not Selected,0,Room_Type 1,144,2018,6,26,0,0,0,85.5,1,kept
INN12858,2,0,2,3,Not Selected,0,Room_Type 1,144,2018,10,23,0,0,0,91.26,2,kept
INN13815,2,0,2,4,Not Selected,0,Room_Type 1,144,2018,7,15,0,0,0,89.25,0,cancelled
INN16801,2,0,1,3,Not Selected,0,Room_Type 1,144,2018,9,22,0,0,0,118.8,0,cancelled
INN17358,2,0,0,4,Not Selected,0,Room_Type 1,144,2018,7,6,0,0,0,97.75,0,cancelled
INN21400,2,0,1,2,Not Selected,0,Room_Type 1,144,2018,8,15,0,0,0,103.5,0,cancelled
INN22338,2,0,1,2,Not Selected,0,Room_Type 1,144,2018,10,28,0,0,0,80.1,0,cancelled
INN23317,2,0,2,5,Not Selected,0,Room_Type 1,144,2018,9,7,0,0,0,116.1,1,kept
INN30372,2,0,1,3,Not Selected,0,Room_Type 1,144,2018,6,27,0,0,0,80.75,0,kept
INN32712,2,0,2,0,Not Selected,0,Room_Type 1,144,2018,6,26,0,0,0,85.5,1,kept
INN00764,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN01159,2,0,0,0,Meal Plan 1,0,Room_Type 1,145,2018,7,5,0,0,0,0,1,kept
INN01716,2,0,0,1,Meal Plan 1,0,Room_Type 1,145,2018,7,1,0,0,0,72.76,0,kept
INN02099,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN02217,3,0,1,1,Meal Plan 1,0,Room_Type 1,145,2018,7,23,0,0,0,142.2,1,kept
INN03068,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN03259,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN04468,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2017,8,9,0,0,0,76.5,1,cancelled
INN05045,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN06507,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN06629,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN07909,2,2,0,2,Meal Plan 1,0,Room_Type 6,145,2018,8,17,0,0,0,190.8,2,kept
INN09200,2,2,0,2,Meal Plan 1,0,Room_Type 6,145,2018,8,17,0,0,0,181.8,2,kept
INN09708,2,0,2,2,Meal Plan 1,0,Room_Type 1,145,2017,8,15,0,0,0,76.5,1,kept
INN10420,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2017,7,4,0,0,0,76.5,2,cancelled
INN10882,2,0,0,4,Meal Plan 1,0,Room_Type 1,145,2018,5,3,0,0,0,99.45,0,kept
INN11257,1,0,0,3,Meal Plan 1,0,Room_Type 1,145,2018,6,2,0,0,0,95.4,0,cancelled
INN11441,2,0,0,2,Meal Plan 1,0,Room_Type 4,145,2018,7,28,0,0,0,118.8,0,kept
INN11780,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN11838,2,0,0,3,Meal Plan 1,0,Room_Type 1,145,2018,7,7,0,0,0,114.3,1,cancelled
INN12046,2,1,1,4,Meal Plan 1,0,Room_Type 1,145,2018,8,29,0,0,0,128.34,0,kept
INN12464,2,0,1,1,Meal Plan 1,0,Room_Type 1,145,2018,7,30,0,0,0,114.3,0,cancelled
INN13575,1,0,2,4,Meal Plan 1,0,Room_Type 1,145,2018,4,29,0,0,0,69.56,0,kept
INN14297,2,0,0,2,Meal Plan 1,0,Room_Type 4,145,2018,8,17,0,0,0,123.3,2,kept
INN15204,3,0,0,2,Meal Plan 1,0,Room_Type 4,145,2018,8,17,0,0,0,142.2,0,kept
INN15607,3,0,2,2,Meal Plan 1,0,Room_Type 1,145,2018,7,30,0,0,0,134.3,2,kept
INN15653,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN17750,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN18018,2,0,1,2,Meal Plan 1,0,Room_Type 1,145,2018,9,19,0,0,0,80.75,0,kept
INN18709,2,0,2,4,Meal Plan 1,0,Room_Type 1,145,2018,4,29,0,0,0,69.56,0,kept
INN19114,2,0,0,5,Meal Plan 1,0,Room_Type 1,145,2018,8,23,0,0,0,99.9,0,cancelled
INN19210,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN19521,2,0,1,2,Meal Plan 1,1,Room_Type 2,145,2018,8,15,0,0,0,115.32,0,kept
INN19624,2,0,0,2,Meal Plan 1,0,Room_Type 4,145,2018,7,28,0,0,0,118.8,0,kept
INN20299,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN21223,2,0,0,0,Meal Plan 1,0,Room_Type 1,145,2018,7,5,0,0,0,0,1,kept
INN22409,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN22583,2,0,1,4,Meal Plan 1,0,Room_Type 1,145,2018,7,11,0,0,0,72.25,0,cancelled
INN22878,2,1,2,5,Meal Plan 1,0,Room_Type 4,145,2018,10,28,0,0,0,106.71,2,cancelled
INN23418,2,0,0,4,Meal Plan 1,0,Room_Type 1,145,2018,5,3,0,0,0,99.45,0,kept
INN23813,2,0,1,3,Meal Plan 1,1,Room_Type 1,145,2018,11,7,0,0,0,174.15,2,kept
INN23882,2,0,1,3,Meal Plan 1,0,Room_Type 1,145,2018,6,30,0,0,0,90.95,1,kept
INN24033,2,0,0,4,Meal Plan 1,0,Room_Type 1,145,2018,5,18,0,0,0,80.75,0,kept
INN24046,2,0,0,3,Meal Plan 1,0,Room_Type 1,145,2018,7,7,0,0,0,114.3,1,cancelled
INN25499,0,2,1,2,Meal Plan 1,0,Room_Type 2,145,2018,8,15,0,0,0,106.32,0,kept
INN26044,2,2,2,5,Meal Plan 1,0,Room_Type 6,145,2018,8,8,0,0,0,184.95,1,kept
INN26917,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN28005,3,0,1,4,Meal Plan 1,1,Room_Type 4,145,2018,8,8,0,0,0,148.1,2,kept
INN28040,1,1,2,4,Meal Plan 1,0,Room_Type 1,145,2018,4,29,0,0,0,69.56,0,kept
INN28123,1,1,2,4,Meal Plan 1,0,Room_Type 1,145,2018,4,29,0,0,0,69.56,0,kept
INN29011,2,0,0,2,Meal Plan 1,1,Room_Type 1,145,2018,6,28,0,0,0,105.3,1,kept
INN29721,2,0,1,4,Meal Plan 1,0,Room_Type 1,145,2018,7,4,0,0,0,112,1,kept
INN30152,2,3,0,3,Meal Plan 1,0,Room_Type 7,145,2018,8,4,0,0,0,269.3,1,cancelled
INN30252,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,0,0,0,65,0,kept
INN30384,2,0,1,4,Meal Plan 1,0,Room_Type 1,145,2018,7,4,0,0,0,112,1,kept
INN31883,2,0,2,2,Meal Plan 1,0,Room_Type 4,145,2018,7,30,0,0,0,116.45,1,kept
INN32044,3,0,2,1,Meal Plan 1,0,Room_Type 4,145,2018,7,3,0,0,0,131.7,1,kept
INN34660,3,0,0,2,Meal Plan 1,0,Room_Type 4,145,2018,8,17,0,0,0,151.2,0,kept
INN35376,2,0,2,4,Meal Plan 1,0,Room_Type 1,145,2018,6,26,0,0,0,90.95,2,cancelled
INN36048,2,2,0,2,Meal Plan 1,0,Room_Type 6,145,2018,8,11,0,0,0,186.3,1,kept
INN36051,2,0,0,2,Meal Plan 1,0,Room_Type 1,145,2018,6,21,0,0,0,116.55,1,cancelled
INN01586,1,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,72.5,0,kept
INN02389,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN02609,2,0,1,1,Meal Plan 2,0,Room_Type 1,145,2018,10,22,0,0,0,153,0,cancelled
INN04765,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN07292,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,cancelled
INN08513,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN09235,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN10209,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN11080,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN13587,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN13886,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN15802,1,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,72.5,0,kept
INN15984,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN17197,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN19803,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN19828,3,0,1,1,Meal Plan 2,0,Room_Type 4,145,2018,10,22,0,0,0,202.5,0,cancelled
INN21911,2,0,1,1,Meal Plan 2,0,Room_Type 1,145,2018,10,22,0,0,0,153,0,cancelled
INN22278,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN23310,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN23473,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,cancelled
INN26778,1,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,36.25,0,kept
INN27499,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN27635,3,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,138.5,1,kept
INN29924,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN30318,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN31508,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,kept
INN32090,1,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,72.5,0,kept
INN32401,2,1,1,1,Meal Plan 2,0,Room_Type 1,145,2018,10,22,0,0,0,177.75,0,cancelled
INN33253,2,0,1,1,Meal Plan 2,0,Room_Type 1,145,2018,10,22,0,0,0,153,0,cancelled
INN34923,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,0,0,94.5,0,cancelled
INN04245,2,0,1,0,Not Selected,0,Room_Type 1,145,2018,6,27,0,0,0,85.5,1,kept
INN04411,2,0,2,1,Not Selected,0,Room_Type 1,145,2018,10,8,0,0,0,108,1,cancelled
INN04763,2,0,1,1,Not Selected,0,Room_Type 1,145,2018,8,1,0,0,0,94.5,0,kept
INN17510,2,0,2,2,Not Selected,0,Room_Type 1,145,2018,9,16,0,0,0,118.8,0,cancelled
INN20556,2,0,2,1,Not Selected,0,Room_Type 1,145,2018,3,19,0,0,0,60.98,0,kept
INN20685,2,0,0,1,Not Selected,0,Room_Type 1,145,2018,7,16,0,0,0,94.5,0,cancelled
INN00046,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,0,0,0,75,0,kept
INN00090,2,0,0,3,Meal Plan 1,0,Room_Type 5,146,2018,8,9,0,0,0,113.56,0,kept
INN01077,1,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,0,0,0,65,0,kept
INN01192,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN02786,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,0,0,0,85,0,kept
INN02893,2,0,0,1,Meal Plan 1,0,Room_Type 1,146,2018,8,5,0,0,0,81.25,1,kept
INN03421,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN04034,2,0,2,5,Meal Plan 1,0,Room_Type 4,146,2018,8,20,0,0,0,116.23,3,kept
INN04339,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN04884,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN05116,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,0,0,0,75,0,kept
INN06505,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN07145,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,0,0,0,75,0,kept
INN07463,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,0,0,0,75,0,kept
INN08108,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN08486,2,0,0,2,Meal Plan 1,0,Room_Type 1,146,2018,6,3,0,0,0,106.2,1,kept
INN12455,2,2,2,1,Meal Plan 1,0,Room_Type 6,146,2018,6,12,0,0,0,178.2,3,kept
INN13352,2,0,0,4,Meal Plan 1,0,Room_Type 1,146,2018,6,1,0,0,0,100.3,0,cancelled
INN13696,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN14586,2,0,0,2,Meal Plan 1,0,Room_Type 1,146,2018,8,11,0,0,0,123.3,1,kept
INN14729,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN14944,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN14981,2,0,0,3,Meal Plan 1,0,Room_Type 4,146,2018,5,19,0,0,0,121.55,1,kept
INN14988,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN15272,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN15325,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN16620,2,0,1,3,Meal Plan 1,0,Room_Type 1,146,2018,6,20,0,0,0,91.98,0,kept
INN16691,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN17436,2,1,0,5,Meal Plan 1,1,Room_Type 1,146,2018,6,28,0,0,0,106.25,2,kept
INN17772,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN17827,2,0,4,10,Meal Plan 1,0,Room_Type 4,146,2018,7,30,0,0,0,117.66,1,cancelled
INN18492,3,0,0,1,Meal Plan 1,0,Room_Type 4,146,2018,7,8,0,0,0,146.7,2,kept
INN19048,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,0,0,0,75,0,kept
INN19179,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,0,0,95,0,cancelled
INN19361,2,0,0,1,Meal Plan 1,0,Room_Type 1,146,2018,8,5,0,0,0,114.3,1,kept
